3751400	Само изчакайте малко.	3736687	Just wait a moment.
3751401	Само изчакай малко.	3736687	Just wait a moment.
3751402	Яж повече плодове.	3736622	Eat more fruit.
3751403	Яжте повече плодове.	3736622	Eat more fruit.
3751404	Том не изчака.	3736619	Tom didn't wait.
3751405	Том не чака.	3736619	Tom didn't wait.
3751406	Том току-що го направи.	3736515	Tom just did it.
3751407	Том току-що успя.	3736515	Tom just did it.
3751408	Усещам течение.	3736435	I feel a draft.
3751409	Том може да възрази.	3736364	Tom might object.
3751410	Том може да се възпротиви.	3736364	Tom might object.
3751411	Ето нещо любопитно.	3736361	Here's a fun fact.
3751412	Няма да го отрека.	3736357	I won't deny that.
3751414	Всички това казват.	3736352	They all say that.
3751415	Доволен съм от това.	3736234	I'm glad of that.
3751416	Том го призна.	3736215	Tom admitted that.
3751417	Том призна това.	3736215	Tom admitted that.
3751418	Том не беше дебел.	3736208	Tom wasn't fat.
3751419	Да отидем на закрито.	3735987	Let's go indoors.
3751420	Да влезем вътре.	3735987	Let's go indoors.
3751421	Ела долу.	3735983	Come downstairs.
3751422	Елате долу.	3735983	Come downstairs.
3751423	Гледай ми пръстите.	3735972	Watch my fingers.
3751424	Отне един час.	3735712	It took an hour.
3751425	Това отне един час.	3735712	It took an hour.
3751426	Том е пастор.	3735711	Tom is a pastor.
3751427	Затворих си вратата.	3735700	I closed my door.
3751428	Аз си затворих вратата.	3735700	I closed my door.
3751429	Това е моят стол.	3735679	That's my chair.
3751431	Това е столът ми.	3735679	That's my chair.
3751432	Том ми пострига косата.	3735676	Tom cut my hair.
3751433	Трябва да сме справедливи.	3735673	We must be fair.
3751434	Том не беше заспал.	3735338	Tom wasn't asleep.
3751435	Том не спа.	3735330	Tom didn't sleep.
787941	Така мисля.	3735301	I should think so.
3751437	Нека и аз да дойда.	3735286	Let me come, too.
3751438	Позволете ми и аз да дойда.	3735286	Let me come, too.
3751439	Очакваме да отидем.	3735255	We expect to go.
3751440	Том отказа да отиде.	3735247	Tom refused to go.
3751441	Казах, че ще отида.	3735239	I said I'd go.
3751442	Том не се удави.	3735155	Tom didn't drown.
3751443	Отново ще го направя.	3734905	I'll do it again.
3751444	Само Том е.	3734687	It's only Tom.
3751445	Може да познавам Том.	3734686	I may know Tom.
3751446	Те всички познаваха Том.	3734685	They all knew Tom.
3751447	Смяхме се на Том.	3734665	We laughed at Tom.
3751448	Ние се присмяхме на Том.	3734665	We laughed at Tom.
3751449	Оглеждай се за Том.	3734659	Look out for Tom.
3751450	Внимавай за Том.	3734659	Look out for Tom.
3751451	Можехме да видим Том.	3734551	We could see Tom.
3751452	Не притеснявай Том.	3734528	Don't disturb Tom.
3751453	Не притеснявайте Том.	3734528	Don't disturb Tom.
3751455	Не плачи, Том.	3734527	Don't cry, Tom.
3751457	Не ходи, Том.	3734524	Don't go, Tom.
3751458	Недей да ходиш, Том.	3734524	Don't go, Tom.
3751459	Не си тръгвай, Том.	3734524	Don't go, Tom.
3751461	Неестествено е.	3734294	It's unnatural.
3751462	Забравих да питам.	3734272	I forgot to ask.
3751463	Това не сработи.	3734260	This didn't work.
3751466	Ще си намеря работа.	3734250	I'll find work.
3751467	Том е монах.	3734223	Tom is a monk.
3751469	Донеси ми нещо за пиене.	3734215	Get me a drink.
3751470	Том може да е болен.	3734172	Tom might be sick.
3751472	Трябва да ходя да си събирам багажа.	3734171	I have to go pack.
